@RELATION dn2b_-f2

@ATTRIBUTE f1 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE y {0,1}

@DATA
0.241455027,5.223650719,0,0,0
-0.587393815,5.130291983,0,5,0
-0.742064087,4.832246947,0,6,0
0.712376103,4.210475966,1,4,1
-0.833593721,5.521212593,1,2,0
0.148279406,5.510735684,1,1,1
0.784914864,4.340222085,0,2,1
0.652614741,4.688918583,0,1,1
-0.630361201,5.075778286,0,4,0
0.80425471,3.650107606,1,5,1
0.272392011,5.754104321,0,0,1
-0.461167708,6.182936703,1,4,1
-0.027942249,3.8782777,0,0,0
0.193244309,5.18219603,0,0,0
-0.606600788,6.118492042,1,2,0
0.981739784,5.360720507,0,2,1
0.326359081,6.331007355,0,0,0
0.378117733,4.616824828,1,5,1
-0.12255957,4.702436233,1,1,1
-0.99454022,5.27568287,1,2,0
0.207634783,4.970285414,1,3,1
0.202556189,3.647651735,1,3,1
-0.109336964,5.3653644,0,1,0
-0.963144265,4.171963673,1,6,1
0.695789141,6.526728985,0,4,1
-0.289733052,4.11794458,0,4,0
0.629485654,5.235725373,0,6,1
0.095228486,5.895689722,0,3,0
0.937549709,4.029282928,1,0,1
-0.976162493,3.848859709,0,1,0
0.951598823,5.154458457,0,3,1
-0.862316727,4.758046318,1,6,1
0.751744932,4.250131394,0,2,1
0.419510557,4.952373297,0,5,1
0.733488859,6.904756636,1,4,1
0.12507578,4.795172061,1,1,1
-0.210384085,5.262253736,1,1,1
-0.998099259,5.440367267,0,3,0
0.125041339,4.406368594,0,1,1
-0.075320424,3.83877033,1,3,1
-0.379804839,4.48058495,1,6,1
0.62223655,5.400640243,0,3,1
-0.360459135,5.982480971,1,3,1
0.991917722,4.794413012,1,0,1
0.019289039,5.663121499,0,2,0
-0.583336461,5.450686731,1,4,1
0.433733526,5.929293311,0,5,1
-0.12966439,5.849621359,0,4,0
0.559142269,4.747770873,0,5,1
0.288246924,4.884387151,1,0,1
0.392264675,4.833224847,0,1,1
-0.694828828,5.989518822,1,0,0
0.607702122,5.231182498,1,2,1
0.014579354,4.274272199,0,2,0
-0.216156369,6.73728606,0,1,0
-0.992382599,4.257511124,1,4,0
-0.420355185,5.569038623,0,0,0
0.134104397,5.040981197,0,0,0
-0.508412639,5.179641858,1,2,0
0.611547275,4.187084769,0,3,1
0.194581952,4.262491679,1,6,1
-0.939742087,5.935122106,1,4,1
0.233466008,5.722365252,0,4,0
0.95927679,5.668096873,0,3,1
-0.261311265,4.976208552,1,0,0
0.017138749,5.764762724,0,2,0
0.760500646,5.711714772,1,0,1
-0.058900693,5.301075805,0,3,0
0.537164466,4.432297241,0,3,1
0.085454479,6.090984753,0,6,0
0.039865434,4.76571724,1,3,1
-0.250868723,6.207615475,1,5,1
0.362314948,6.12561093,0,5,1
0.330981066,4.682662794,1,6,1
-0.137807769,5.481930796,0,4,0
-0.565994432,6.175094402,1,0,0
0.980857124,3.937046496,1,0,1
0.2624698,5.126326692,0,1,1
-0.076212169,4.506167342,0,5,0
0.792144848,5.677203051,0,2,1
-0.421421568,5.907071739,1,0,0
-0.747924812,5.611219728,0,4,0
-0.319223581,5.355051101,0,4,0
0.880092345,4.653567617,0,1,1
-0.245217844,3.715823363,0,1,0
-0.235111439,5.189738967,1,6,1
0.044381359,5.414429078,1,0,0
-0.482192487,4.961016802,0,3,0
0.147417129,5.210628945,1,5,1
-0.365142314,5.320954202,0,4,0
0.709531003,3.058697975,0,4,1
-0.665674127,4.463891647,0,4,0
0.414197865,5.557798156,1,3,1
0.202104776,4.828824875,1,1,1
-0.357523061,5.269588212,0,6,0
-0.497515202,5.948354474,0,6,0
0.043309648,4.643637118,0,4,0
-0.011971898,4.89080333,1,6,1
-0.355581202,4.870156953,0,0,0
-0.566563971,5.706530539,0,3,0
-0.406300139,5.869180943,1,0,0
-0.960194243,5.572657869,1,0,0
-0.538563971,4.227094323,0,1,0
-0.926068585,4.604754726,0,5,0
-0.214079296,4.030195398,0,0,0
0.594426379,5.642624015,0,2,1
-0.003009076,5.533901247,1,3,1
0.212412256,5.150279998,1,4,1
0.872840759,4.648765908,1,5,1
-0.552522465,5.966525514,1,3,1
-0.790594293,4.200313106,0,4,0
0.482648994,4.198111084,1,6,1
0.980917276,5.040031376,1,5,1
-0.903808604,4.719982899,0,1,0
0.657856105,4.454195665,1,2,1
0.817377522,5.633092522,0,2,1
0.710416768,3.882587219,1,1,1
0.073078885,5.027400311,1,2,1
-0.563602399,6.474126784,1,3,1
0.830716062,4.910527514,1,1,1
0.806482263,5.459295506,1,1,1
-0.452023054,5.230678295,0,0,0
0.460614058,4.437173133,1,3,1
0.11736846,4.577460573,0,4,0
-0.43952097,4.006152841,1,4,1
0.235171236,4.680274256,0,0,1
0.739687482,4.976411949,1,1,1
0.450150725,5.949808256,0,6,1
0.98037119,4.561460354,1,5,1
-0.34209977,5.995779813,1,3,1
-0.460979431,4.966580222,0,0,0
-0.911403526,5.029654027,1,4,0
-0.115679563,4.291045481,1,2,1
-0.801372813,5.576096911,1,3,0
0.834904209,5.193988004,0,4,1
0.094556295,3.815987066,0,5,1
0.181177184,4.763983117,0,4,1
0.931943113,5.343014956,1,2,1
0.97615429,5.556667249,0,2,1
-0.54553076,5.749804678,1,5,1
-0.578323254,5.446810918,1,0,0
-0.177223821,4.588339931,1,4,1
-0.831515172,5.449304224,0,5,0
-0.924775766,4.634442076,0,1,0
0.140915563,5.18652593,1,1,1
0.503548658,4.263940719,1,0,1
0.560077045,3.850283943,0,3,1
-0.919460969,4.780436588,0,1,0
-0.507432068,5.55573372,0,2,0
-0.767938507,4.926769905,1,0,0
-0.156289497,5.430813495,1,1,0
-0.34204045,4.052771523,1,3,1
-0.102869848,4.883956285,1,0,0
0.278653266,4.931761776,1,5,1
0.966424553,4.539913163,1,6,1
-0.173426167,4.880736704,1,5,1
0.406213301,4.495014837,0,6,1
-0.723226622,6.374947357,0,5,0
0.795850183,3.562239489,1,3,1
0.569763959,5.010002453,0,1,1
-0.405288451,5.484000982,0,0,0
0.04634172,5.246472058,1,4,1
-0.808132627,3.457969122,0,0,0
0.753799703,6.464677144,1,1,1
-0.210190725,5.356555134,0,2,0
-0.640084557,5.472287783,1,0,0
0.851895361,6.287700181,1,6,1
0.738753316,5.880239547,0,4,1
-0.230722431,5.117075097,1,5,1
0.502583254,5.222046618,1,1,1
0.367654977,4.656332411,0,3,1
0.239901922,5.049515055,0,2,0
0.720720447,6.146031547,0,0,1
0.781579695,4.683254263,1,4,1
0.068390843,5.508616541,0,3,0
0.992760859,5.713023157,0,1,1
-0.734430533,5.101580719,0,1,0
-0.915903555,4.312273514,1,4,0
-0.679578005,5.204024607,1,3,0
-0.32469537,5.296046772,1,3,1
0.853228013,5.936705289,1,6,1
0.223079374,5.800394824,0,0,1
0.598008113,5.154027636,0,4,1
0.859004306,5.058601274,1,6,1
0.049311841,5.412892599,0,1,0
-0.102644374,5.480074006,0,2,0
0.792206783,4.93641647,1,4,1
0.796280152,5.188193123,1,1,1
-0.141394178,4.85548771,1,3,1
-0.118745438,5.336276377,1,3,1
-0.402748873,4.677188571,0,0,0
-0.074363069,4.761481424,1,5,1
-0.691400462,4.791378684,0,4,0
0.011548255,4.847113814,0,4,0
-0.442586894,4.893277228,0,3,0
0.021517568,4.518409415,0,0,0
-0.185771429,4.873808974,1,5,1
0.962937872,5.157851195,1,4,1
0.338223096,4.491051276,0,6,1
0.934410181,4.463543246,0,2,1
-0.657584022,5.297831431,0,5,0
0.973355871,4.508827723,0,2,1
0.192472267,6.009311724,1,1,1
0.887883122,4.597518945,1,2,1
-0.375881904,5.788775111,0,3,0
-0.871183453,6.153149968,1,6,1
-0.771587315,4.934297842,0,3,0
0.876786436,5.303120927,0,3,1
0.377431093,5.556988874,0,4,1
-0.928679395,5.409254974,1,2,0
0.96278242,5.805817085,0,5,1
0.741657121,4.111544578,0,1,1
-0.645272183,5.270065089,1,1,0
-0.891082442,5.833723008,0,3,0
0.323807558,6.490798577,0,0,0
-0.823697832,4.464940972,1,0,0
0.091434351,5.965661853,0,4,0
0.073865726,4.727249079,0,3,0
-0.674393922,4.738652914,0,1,0
0.93449945,5.751437211,1,1,1
0.7635187,4.764056415,1,1,1
0.710845589,4.651190239,1,6,1
-0.110688664,5.165919526,0,3,0
-0.54409283,4.653374873,0,5,0
-0.884459499,3.331870649,0,3,0
0.045425666,5.311787709,0,0,0
-0.008567978,3.944556569,0,1,0
0.311093419,5.209584434,1,6,1
-0.435525864,3.635881343,1,3,0
-0.825789607,4.815864209,1,0,0
-0.341151144,5.548445339,1,3,1
-0.815312666,4.51856076,1,3,0
0.724238781,6.23234198,1,3,1
0.215120126,4.775612923,0,5,0
0.78343095,5.214049423,1,5,1
0.397376729,5.457946931,1,0,1
-0.66844746,5.624926557,1,3,1
0.638168257,5.426497243,0,2,1
-0.81801212,6.072653009,0,1,0
0.647141838,5.689104884,1,6,1
0.504824382,4.227474844,0,2,1
0.366438896,4.972000499,0,2,0
-0.25534822,4.319554215,1,5,1
-0.223110285,6.201372158,0,6,0
-0.487916908,4.508343347,0,3,0
0.861017966,7.326447742,1,4,1
-0.175492236,3.820170827,0,0,0
-0.752551826,4.556517011,0,4,0
-0.624271738,5.717322811,1,6,1
0.480225665,4.932426075,1,5,1
-0.506231443,4.232229922,0,5,0
-0.900049726,5.870760079,1,1,0
-0.687413179,5.034442378,1,2,0
0.95742771,3.954917799,1,5,1
-0.067935733,5.991456095,1,1,0
-0.158088737,4.65942504,0,6,0
0.612847317,4.42549355,1,5,1
-0.990172491,5.651522322,1,1,0
-0.222005583,5.77209347,0,5,0
-0.605309312,4.079876347,1,1,0
-0.804796721,5.622919101,0,0,0
-0.194493694,4.423703669,1,5,1
-0.017981325,4.274521101,1,5,1
-0.135616832,6.064739642,1,1,1
0.354128729,4.915345303,1,1,1
-0.630139708,5.256625637,1,0,0
0.503779197,5.856799884,1,2,1
-0.125853956,5.255681969,1,5,1
0.222420415,4.692392566,0,4,1
0.258925209,5.469251921,1,2,1
0.432283947,4.367523171,0,3,1
-0.308569388,5.177584128,1,1,0
-0.721117347,4.120327076,0,6,0
-0.187375949,4.513734256,1,3,1
0.758927892,5.599352511,0,6,1
-0.255113274,5.578433777,1,3,1
0.740080256,3.695467452,1,5,1
-0.061066535,5.247823199,1,1,0
-0.97258855,5.071114574,0,3,0
0.313837794,3.810065441,1,5,1
0.755817208,5.494382992,1,1,1
0.366537154,4.577501705,0,1,1
0.794188575,5.078508756,1,1,1
-0.172373589,4.701446501,0,5,0
-0.154355186,5.457637065,0,5,0
0.743916221,5.353812403,0,1,1
-0.751486147,3.501697721,1,2,0
0.701789259,5.13275023,0,6,1
-0.196497487,4.37452881,0,0,0
-0.255523974,4.605540076,1,0,0
0.607654527,5.015457285,1,6,1
-0.706963009,5.941375634,1,2,0
-0.951369685,4.318256769,0,5,0
-0.919967561,4.797191201,1,6,1
0.890958151,4.577391981,0,5,1
0.83015712,5.008690581,1,5,1
-0.31186435,4.420705633,0,1,0
-0.669861789,4.491863411,1,2,0
0.252589093,5.769772153,1,3,1
-0.499532246,4.871251634,1,0,0
-0.574787208,5.00721714,0,0,0
0.716086317,4.800646436,0,4,1
-0.544117715,5.67194121,1,2,0
-0.698675986,3.91880315,1,1,0
0.472386598,6.022039193,0,3,1
-0.216174279,6.250521997,0,2,0
-0.212358997,3.984332375,0,6,0
0.397472528,4.618240811,0,4,1
0.111638418,5.642968092,0,4,0
0.415615498,5.173528096,0,5,1
0.426914728,4.425999201,0,6,1
-0.787202584,4.324360594,1,6,1
-0.271901016,5.221267093,1,5,1
0.13376451,4.303536864,0,6,0
-0.154171832,4.1177906,0,4,0
0.153279819,4.797626538,0,5,0
0.998117645,4.722788208,1,5,1
-0.053261645,3.598458614,0,5,0
0.444478821,6.049018958,0,5,1
0.327244303,6.308576436,0,3,1
0.042858429,5.175554994,0,6,0
-0.393147794,3.936765459,1,4,1
-0.843542523,3.611577837,1,5,1
0.295616391,4.976778498,1,0,1
-0.681492418,5.338073888,1,3,0
0.886175926,4.425844283,1,1,1
0.920152969,3.681359698,1,6,1
0.391317724,5.536122067,0,2,1
0.844132067,5.316679104,1,4,1
0.270877754,5.743322506,1,6,1
-0.915075399,6.75327046,0,1,0
0.245830329,4.247375547,1,4,1
0.654328183,4.396269243,0,0,1
0.785937503,6.029785444,0,6,1
0.989616601,5.389911496,1,3,1
-0.760502665,4.76675433,0,4,0
0.274212702,6.036838797,0,1,1
0.216413799,4.392679921,1,6,1
-0.235173558,5.081021585,1,2,1
-0.057458309,5.328272294,0,3,0
-0.340436274,5.232344259,1,0,0
0.856528771,3.954417905,1,5,1
0.876384009,5.207083248,1,3,1
0.423399739,4.896214383,1,6,1
-0.952779572,5.667638726,0,2,0
-0.771755903,4.434139622,1,1,0
0.650743129,5.791268327,1,0,1
0.809767288,4.380650933,0,5,1
-0.906692893,3.794207016,1,1,0
0.619256113,5.191388968,0,5,1
0.344911507,5.90018332,1,4,1
0.671520951,5.115424122,1,6,1
0.199164479,4.026162347,0,3,0
0.037776616,5.560140573,0,2,0
0.278321814,4.872760782,0,1,0
-0.580702701,4.700525908,0,3,0
0.117517296,4.630442063,0,5,0
-0.16452219,6.087015426,0,4,0
-0.488043512,5.271340781,0,6,0
0.484364313,5.526029878,1,5,1
-0.841629406,4.877681672,1,5,1
0.31240969,4.940316733,0,4,0
0.991802749,4.658404551,1,3,1
-0.208630536,4.679461814,0,1,0
0.537741782,4.826586371,1,4,1
0.088084859,4.487962378,0,5,1
-0.254252392,4.964620815,0,0,0
-0.566999232,5.311229806,0,6,0
0.462151301,4.910208908,1,1,1
0.601121984,4.411750917,0,4,1
-0.336390257,4.369353193,0,1,0
0.943836922,4.6329061,0,0,1
-0.92753356,4.697242106,1,6,1
0.100796835,5.483398618,1,6,1
-0.489518431,4.449778,0,6,0
0.440655361,6.106979039,1,2,1
-0.63960634,4.34120931,1,6,1
-0.961917852,5.424987163,1,4,0
-0.3657147,4.456389237,1,6,1
0.995515924,4.740652195,1,2,1
-0.761070739,4.561643409,0,0,0
0.356414875,4.412037118,0,2,1
0.709124796,5.366538572,1,5,1
0.584637114,5.160481438,1,5,1
-0.089665737,4.271973247,1,2,1
0.458559113,5.046120712,1,3,1
-0.241340835,5.880125819,1,6,1
-0.122878815,4.556209101,1,4,1
0.366377434,4.585612144,0,6,1
0.574116093,5.622924387,0,4,1
0.987935752,5.146380324,1,6,1
0.827008812,4.594022092,0,0,1
-0.981411812,5.298464415,1,6,1
0.647671711,4.922075012,0,0,1
-0.417269743,5.688503535,0,4,0
0.828128984,5.290848205,1,3,1
0.806617545,4.614827667,1,5,1
0.414207559,5.028902797,0,6,1
0.513884252,5.356562605,0,2,1
0.915857623,5.606570657,1,5,1
0.490546613,4.745304383,1,6,1
-0.827868567,4.150484573,1,4,0
-0.87573977,5.208160036,0,6,0
0.672613988,4.994024238,0,2,1
-0.931694258,5.803293205,0,2,0
-0.925150233,6.066460374,0,5,0
0.97103711,5.199388984,1,0,1
-0.728049038,5.147280471,0,0,0
-0.79151846,5.125178719,1,1,0
-0.679721918,5.172591502,0,4,0
-0.619595742,6.568967646,0,2,0
0.850025821,5.491587234,1,4,1
0.775362598,5.708102442,0,2,1
-0.740743862,5.145557351,0,6,0
-0.875905894,5.428010222,1,3,0
-0.481785475,5.014607893,0,1,0
-0.384132273,4.170441714,0,1,0
0.247208121,3.052326385,1,1,1
-0.974450672,4.295379314,0,3,0
0.964140623,5.498379451,1,1,1
0.014292335,5.619829435,1,3,1
-0.875415861,4.460536058,0,2,0
-0.287237624,3.881950423,1,6,1
-0.959151945,5.368460246,0,0,0
0.748348181,3.642447376,1,2,1
-0.724982206,4.439450647,0,3,0
-0.359087352,5.280421048,0,0,0
-0.401432443,4.473134675,1,5,1
0.014541463,4.560389935,0,6,0
0.769999909,5.542153242,0,4,1
-0.60233604,5.007292446,0,6,0
0.845714671,5.083173522,0,3,1
0.563831236,5.160331984,1,4,1
-0.43478202,5.55124189,1,1,0
0.726359583,4.486638743,1,1,1
-0.203730646,5.08699067,0,5,0
-0.666062195,4.277914416,0,3,0
0.655698536,5.3396546,1,4,1
0.183730723,5.246842109,0,5,0
-0.384608147,4.876367001,0,2,0
0.252075182,5.924373721,0,2,0
-0.811224588,4.006026315,1,5,1
-0.540711716,4.47031353,1,1,0
-0.243608299,5.406305049,1,0,0
-0.172240952,5.085682508,0,6,0
-0.523512648,3.872399385,1,2,0
-0.102404996,3.368212538,1,6,1
0.481193445,5.089271107,1,1,1
-0.870126233,5.366242028,0,0,0
0.493565721,4.921603693,0,5,1
0.608130692,5.803991046,0,3,1
-0.316316476,3.982358316,0,0,0
-0.64914094,4.146648355,0,0,0
0.861582157,5.381598533,1,6,1
0.64964844,5.047655183,0,0,1
-0.184143995,4.791076014,1,2,1
0.532075237,4.328804918,0,0,1
0.629235551,4.403007051,0,4,1
-0.825372894,3.997230404,0,6,0
-0.255278384,4.548998052,0,1,0
0.342905549,4.320823556,0,5,1
-0.306370047,4.539772304,1,2,0
0.607883964,5.635341785,1,3,1
-0.564676298,5.003288135,0,2,0
-0.294780242,5.03474441,0,1,0
0.981714231,4.673701896,1,3,1
-0.261704675,6.056844871,0,1,0
-0.371498396,4.767063631,0,5,0
0.449185465,5.48153443,1,5,1
0.866805715,5.660164012,0,0,1
-0.161661326,3.912322753,0,5,0
0.428394985,5.115965707,0,1,1
0.588246277,4.732128599,0,2,1
-0.87446784,5.661654643,0,1,0
-0.857182993,4.678276063,1,2,0
-0.500383923,4.864940026,1,2,0
0.06430434,4.163738352,1,5,1
-0.679495066,5.783415282,0,5,0
-0.220913182,5.332082096,1,3,1
-0.363362383,4.708957255,1,5,1
-0.482138724,5.334882578,1,6,1
0.667207994,4.696221679,1,5,1
-0.698084116,4.816418978,0,3,0
0.756330247,5.700701721,1,0,1
-0.023104121,6.812328675,0,2,0
-0.574318824,4.025133909,1,6,1
-0.670759521,5.298347961,1,4,1
0.314445678,4.510727659,1,1,1
0.40162833,5.9302251,1,3,1
0.304943868,4.93474694,0,5,1
-0.577438095,5.668266435,0,0,0
-0.746083066,4.913210994,0,3,0
0.18391198,3.558242436,1,2,1
0.817772968,4.893372401,0,4,1
-0.210212346,5.448460412,0,1,0
-0.928553977,5.997980429,1,4,0
0.39644102,5.364699722,1,4,1
0.204504764,5.036924903,1,3,1
0.656895115,4.569017283,1,1,1
0.720975562,5.115272822,0,6,1
-0.998173828,6.742719088,0,2,0
0.979234059,5.252933255,0,5,1
-0.700650404,5.112172717,1,2,0
0.497379902,3.904830621,0,2,1
-0.590999179,5.725657569,1,4,1
-0.105121866,4.462570359,0,2,0
-0.97357926,3.683291727,1,2,0
0.685231583,4.635762145,1,0,1
0.953293826,5.238298933,0,5,1
0.580774616,4.138330162,1,6,1
0.31156573,5.440491623,0,3,0
0.627586132,6.305155095,0,6,1
-0.004614938,5.324582068,0,5,0
-0.199451538,4.375845659,1,1,0
0.352165718,4.98531862,0,4,1
0.776219125,6.42227613,1,3,1
-0.502065985,5.888208915,0,0,0
0.85176163,5.802854846,1,3,1
-0.993617994,3.741739226,1,1,0
-0.774481779,6.540656146,1,0,0
0.857856004,4.737254379,1,4,1
-0.119345305,4.337207689,0,2,0
0.670783748,4.391919775,0,1,1
-0.804948094,5.056712529,0,1,0
0.040132417,5.216447603,0,4,0
0.495554952,4.833969112,0,2,1
0.825120718,5.08766854,0,6,1
-0.780112434,4.200627008,0,6,0
0.970020976,4.717179904,1,5,1
0.736434244,5.733757709,0,5,1
0.32998434,4.084355516,0,3,0
-0.765460809,4.986472827,1,4,1
-0.153666835,5.410203571,1,6,1
0.199698052,5.41742503,0,0,1
0.341161229,6.908070122,0,1,1
-0.888200361,5.646566625,0,1,0
-0.269584301,4.86469433,1,1,0
0.354628633,6.314340537,1,0,1
0.163022553,5.137442546,1,2,1
0.082375921,5.323657823,1,5,1
0.475526692,5.934616111,0,4,1
-0.054124979,5.74809778,1,2,1
0.801325163,5.039124206,1,3,1
0.432443462,5.677744053,0,6,1
0.697158123,6.087533418,0,1,1
-0.962935713,5.826240533,0,4,0
0.58903873,4.820016332,0,1,1
-0.467181389,5.167084782,0,0,0
-0.632079131,5.381173668,0,2,0
0.880323494,4.811827314,1,3,1
0.457445703,4.700042809,1,2,1
-0.090036065,4.789856992,1,3,1
0.573476914,4.662074722,0,5,1
0.79089074,5.332755645,0,0,1
0.034438049,4.22425879,1,1,1
0.39110652,5.620801669,0,5,1
0.734017761,4.972221351,1,1,1
0.643986287,6.142589868,0,4,1
0.00104134,5.868332588,1,4,1
-0.187207813,5.04179768,1,5,1
0.295685992,5.901716078,0,5,1
0.88371466,4.019668041,0,6,1
-0.624340462,5.092829064,0,6,0
0.009983662,4.990224433,0,0,0
0.240548182,5.962549045,1,6,1
-0.94366398,5.023733912,1,0,0
0.250601674,5.357592063,0,1,0
-0.24734927,3.848066117,0,0,0
0.702593563,4.351991583,0,5,1
-0.809160296,5.069708609,0,1,0
-0.240353523,4.011794655,0,1,0
0.919091798,4.965988108,1,5,1
0.414382757,5.753416721,0,3,1
0.558684927,5.676060961,1,1,1
0.301442303,5.733365282,1,0,1
-0.026202318,4.796998945,0,5,0
0.924896154,5.209174364,0,3,1
-0.879918594,5.245741761,1,1,0
-0.780414438,3.887059473,0,2,0
-0.116875728,4.182758347,1,1,1
-0.608831217,4.549486298,1,5,1
0.94781818,5.10870274,1,5,1
-0.846069553,5.945344443,1,2,0
-0.63449159,4.831294859,1,2,0
-0.121632702,5.143054836,0,6,0
0.525481479,4.849816295,1,0,1
0.758316642,5.394070456,0,3,1
0.470985265,4.970737724,0,1,1
-0.062949783,4.290721443,0,5,0
0.925161363,4.874912773,1,2,1
-0.073328286,5.287866231,1,0,0
0.102893763,3.307413704,1,5,1
-0.242177046,5.057974655,1,6,1
0.484599212,4.275923835,0,4,1
-0.639820238,4.088058568,0,4,0
0.781398492,3.927813672,0,6,1
0.711331026,5.170140061,1,6,1
-0.612246556,4.344206151,1,3,0
0.232086449,5.155984327,0,0,1
-0.807348481,4.928013613,1,3,0
0.626091466,4.096039229,1,4,1
0.025766391,5.534193957,0,3,0
-0.665235297,4.241107967,0,4,0
-0.928059715,4.253556788,1,1,0
-0.039875412,4.979683209,1,0,0
0.514147798,3.992807436,1,3,1
0.513380642,4.982192782,1,4,1
-0.166108007,4.757042913,1,5,1
-0.467446192,4.60075347,0,2,0
0.711055903,4.524949938,0,2,1
-0.37911426,5.655422091,1,5,1
0.331726816,4.176356318,1,3,1
-0.22948473,5.014395372,1,5,1
-0.114579839,4.459806871,1,4,1
0.960855875,4.354587304,0,3,1
0.006368232,6.041573049,1,2,1
-0.201388628,3.610324807,0,2,0
-0.17916751,5.048755073,0,0,0
0.495254132,4.29592343,1,0,1
0.880827354,5.684504013,0,1,1
0.863938585,4.912865458,1,2,1
0.347783249,5.345467255,0,4,1
-0.118327075,4.67674748,1,5,1
0.625982323,5.226542274,1,6,1
-0.580530047,5.780246452,1,0,0
0.639232966,5.395137744,1,3,1
-0.357964175,3.957695137,0,0,0
0.552005351,4.344886894,0,2,1
0.156435706,5.859147853,1,2,1
0.716556772,4.437288122,1,0,1
-0.03217347,5.891795831,1,2,1
0.574442694,4.307162255,0,2,1
-0.461855019,4.677356507,1,4,1
0.694496836,5.455314742,1,1,1
0.043630413,5.531058341,0,5,0
-0.737322224,4.171185049,0,0,0
-0.823080389,6.442480686,0,5,0
0.575036592,4.544306611,1,6,1
0.813904767,5.251352437,0,2,1
-0.033816961,5.90346844,1,6,1
0.551859726,3.718477839,0,5,1
-0.856968386,5.895087306,1,2,0
0.952771732,4.480699675,0,5,1
0.035735878,4.69066001,0,2,0
0.547828027,5.789485871,1,0,1
-0.970728233,6.173988758,1,1,0
-0.006614095,5.842047516,0,0,0
-0.888573066,5.698798806,0,3,0
0.714716857,5.900171779,0,5,1
0.583924213,5.334240672,1,1,1
0.146191723,4.457354554,0,3,0
0.182229713,5.273520908,0,3,1
-0.264601277,5.438202998,1,1,1
-0.842405238,5.319043,1,3,0
0.429717144,4.87232556,1,0,1
-0.828503548,4.862177366,1,1,0
0.136141869,4.448937596,1,5,1
0.369183884,4.766630549,0,5,0
0.745967448,3.763241867,0,5,1
-0.018824128,5.548609017,1,1,0
0.463303322,3.758909832,1,5,1
0.396281508,5.248026371,1,6,1
0.737352591,5.690256155,1,0,1
-0.97905404,5.940869909,0,2,0
0.356225939,4.593083968,0,5,1
0.253791953,6.103836906,0,5,1
-0.144653748,5.375174133,0,4,0
-0.448955669,5.099426213,1,4,1
-0.29342371,5.971510901,0,0,0
-0.544274593,4.718361944,0,6,0
-0.119643593,5.040488714,1,3,1
-0.854302776,2.562973083,0,4,0
-0.071782599,4.35731532,0,2,0
0.181033494,6.715535711,1,5,1
-0.28911046,4.171385559,1,1,0
-0.812662283,5.043445509,1,6,1
0.527175025,4.900927441,1,3,1
0.872674048,5.200881071,0,4,1
0.036526644,4.618519421,1,4,1
0.715148281,5.506645917,0,5,1
0.733707919,3.663748115,1,0,1
-0.543182123,4.111982504,1,0,0
-0.83946078,4.531120635,1,6,1
-0.220350084,4.451594244,0,3,0
0.814772265,5.603575343,1,6,1
0.949032465,5.642536616,0,5,1
0.051527958,5.226458576,1,3,1
-0.686322541,5.803437927,0,1,0
0.219304094,4.704800012,0,1,1
-0.593375652,5.986502559,0,6,0
0.335730307,5.433571863,0,2,0
0.618347778,5.682069805,1,5,1
0.648958712,4.876649323,1,1,1
0.713328823,5.420677714,0,2,1
-0.512133115,5.941319436,1,6,1
-0.900833736,5.794894167,1,1,0
-0.42699544,5.705968804,1,1,0
-0.361140726,4.24721467,0,5,0
0.913461568,5.279153603,0,3,1
-0.255659471,5.523953127,0,6,0
0.28586437,5.490032566,1,3,1
-0.180734224,6.214348564,1,4,1
-0.37848401,4.010216856,0,6,0
0.804622812,5.586357973,0,0,1
-0.997756857,5.66788069,1,2,0
-0.8385131,5.308891452,0,6,0
0.412091632,4.473178915,1,4,1
0.251929414,5.00758466,1,2,1
0.009016579,5.975892724,1,0,0
-0.216925496,4.842986514,1,2,1
0.538401609,4.08239765,0,4,1
-0.255012115,5.948183361,1,1,0
-0.710045805,5.344669005,1,0,0
-0.568284007,4.237880102,0,0,0
0.716524898,3.587877436,1,0,1
0.756077984,4.782268959,1,5,1
0.255755264,4.776642036,0,1,1
0.876644638,5.762341401,1,5,1
0.31547063,3.692913548,0,6,0
0.326595662,4.712233046,0,4,0
0.878837965,4.131555985,0,1,1
-0.544807945,5.119987088,1,6,1
0.064438204,6.152258127,1,1,1
-0.199083313,5.684697068,0,1,0
-0.690520299,6.068332542,1,0,0
-0.503776938,4.944339693,0,0,0
-0.949656695,5.400108376,0,6,0
0.820539934,4.064783111,0,1,1
0.505302789,4.912120102,0,5,1
-0.299924424,5.378183337,1,2,1
0.089916459,4.308114026,1,4,1
-0.562897556,4.609179337,1,5,1
-0.998501012,5.796594925,1,2,0
0.707290574,5.391546309,0,0,1
0.13817483,4.404611284,1,0,0
0.957549925,4.902295687,1,2,1
-0.43708785,5.036757399,1,2,1
0.347004574,5.253138285,0,3,1
0.183321412,5.083330529,1,5,1
-0.050299705,5.616406537,1,3,1
0.449698133,4.169993907,0,1,1
-0.238197105,5.156123543,1,1,0
0.164960209,5.093444144,1,1,1
0.456552753,5.258678471,0,4,1
0.906573242,5.023682142,0,5,1
0.867270936,4.420795782,0,5,1
0.236271378,5.318624352,1,3,1
0.919248744,3.991973729,1,4,1
-0.57761564,4.916942612,0,0,0
-0.764894392,4.2272944,0,0,0
0.842308029,5.402149514,1,4,1
-0.173415724,4.75568328,0,0,0
